"Time","Product"
0,28.66542510876095
9.9999999999999995e-07,28.657915581078456
5.6389991195730546e-06,28.65418568009418
1.9357877663788533e-05,28.654094199501021
9.3008385238886555e-05,28.654088180871014
0.00068221244583967081,28.654087105527061
0.001388888888888848,28.654086095614101
0.0013888888888888874,28.654086095614105
0.0023888888888888874,28.65408480684389
0.0033888888888888875,28.654083701093509
0.0041666666666665478,28.654082971132489
0.0041666666666666666,28.654082971132485
0.0051666666666666666,28.654082193961852
0.0061666666666666667,28.654081584380521
0.0069444444444442472,28.654081213742689
0.0069444444444444449,28.654081213742689
0.0079444444444444449,28.654080852564594
0.0089444444444444458,28.65408060093834
0.0097222222222219431,28.65408046749123
0.0097222222222222189,28.654080467491216
0.01072222222222222,28.654080359974138
0.011722222222222221,28.654080308477045
0.012499999999999645,28.65408029746423
0.012500000000000001,28.654080297464212
0.013500000000000002,28.654080310136784
0.014500000000000002,28.654080343297018
0.015277777777777342,28.654080377824993
0.015277777777777776,28.654080377824993
0.016277777777777776,28.65408042804394
0.017277777777777777,28.654080480260852
0.01805555555555504,28.654080519951606
0.018055555555555554,28.654080519951616
0.019055555555555555,28.654080567793741
0.020055555555555556,28.654080610655104
0.020833333333332739,28.65408064002257
0.020833333333333332,28.65408064002257
0.021833333333333333,28.654080672459219
0.022833333333333334,28.654080699028103
0.023611111111110441,28.654080715884117
0.02361111111111111,28.654080715884117
0.024611111111111111,28.65408073312253
0.025611111111111112,28.654080745977247
0.026388888888888136,28.654080753383713
0.026388888888888885,28.654080753383713
0.027388888888888886,28.654080760129766
0.028388888888888887,28.654080764339955
0.029166666666665838,28.654080766232262
0.029166666666666667,28.654080766232273
0.030166666666666668,28.654080767307164
0.031166666666666669,28.654080767255092
0.031944444444443533,28.654080766670653
0.031944444444444442,28.654080766670653
0.032944444444444443,28.654080765463075
0.033944444444444444,28.654080763958909
0.034722222222221238,28.654080762699206
0.034722222222222224,28.654080762699206
0.035722222222222225,28.654080761074294
0.036722222222222226,28.654080759527957
0.03749999999999893,28.654080758420125
0.037499999999999999,28.654080758420157
0.0385,28.654080757145763
0.0395,28.654080756056562
0.040277777777776642,28.6540807553388
0.040277777777777787,28.6540807553388
0.041277777777777788,28.654080754574618
0.042277777777777789,28.654080753975126
0.043055555555554334,28.654080753610994
0.043055555555555555,28.654080753610994
0.044055555555555556,28.654080753254135
0.045055555555555557,28.654080753006415
0.045833333333332033,28.654080752874943
0.045833333333333337,28.654080752874943
0.046833333333333338,28.654080752768309
0.047833333333333339,28.654080752717022
0.048611111111109738,28.654080752705514
0.048611111111111119,28.654080752705514
0.04961111111111112,28.654080752717732
0.050611111111111121,28.654080752749238
0.05138888888888743,28.654080752783152
0.051388888888888887,28.654080752783152
0.052388888888888888,28.654080752832066
0.053388888888888889,28.654080752883221
0.054166666666665128,28.654080752922034
0.054166666666666669,28.654080752922034
0.055166666666666669,28.654080752968589
0.05616666666666667,28.654080753010795
0.056944444444442834,28.654080753039988
0.05694444444444445,28.654080753039988
0.057944444444444451,28.654080753071739
0.058944444444444452,28.654080753097308
0.059722222222220518,28.654080753114147
0.059722222222222218,28.654080753114147
0.060722222222222219,28.654080753131321
0.06172222222222222,28.654080753143724
0.062499999999998224,28.654080753151138
0.0625,28.654080753151138
0.063500000000000001,28.654080753157292
0.064500000000000002,28.654080753162283
0.065277777777775922,28.654080753163946
0.065277777777777782,28.654080753163946
0.066277777777777783,28.654080753164688
0.067277777777777784,28.654080753164834
0.068055555555553635,28.65408075316428
0.068055555555555564,28.65408075316428
0.069055555555555564,28.654080753162837
0.070055555555555565,28.654080753161843
0.070833333333331319,28.654080753160258
0.070833333333333331,28.654080753160258
0.071833333333333332,28.654080753158624
0.072833333333333333,28.654080753157153
0.073611111111109018,28.654080753156109
0.073611111111111113,28.654080753156109
0.074611111111111114,28.654080753155093
0.075611111111111115,28.654080753154073
0.07638888888888673,28.654080753153131
0.076388888888888895,28.654080753153131
0.077388888888888896,28.654080753152815
0.078388888888888897,28.654080753151813
0.079166666666664415,28.654080753151558
0.079166666666666663,28.654080753151558
0.080166666666666664,28.654080753151057
0.081166666666666665,28.654080753151092
0.081944444444442113,28.65408075315101
0.081944444444444445,28.65408075315101
0.082944444444444446,28.654080753150218
0.083333333333331927,28.654080753150524
0.083333333333334522,28.654080753150463
0.084333333333334523,18.555577987755715
0.084722222222219812,16.658489379107692
0.084722222222222227,16.65848937909805
0.085121323382082559,15.344876875790145
0.08612132338208256,13.651398070486739
0.087121323382082561,13.027797085765592
0.087499999999997524,12.913282926746533
0.087500000000000008,12.913282926745921
0.088500000000000009,12.75598312160081
0.08950000000000001,12.698170856882582
0.090277777777775209,12.680112436235049
0.090277777777777776,12.680112436235012
0.091277777777777777,12.670646972831236
0.092277777777777778,12.667461183700864
0.093055555555552907,12.66668667167769
0.093055555555555558,12.66668667167769
0.094055555555555559,12.666552426710027
0.09505555555555556,12.666790203711827
0.09583333333333062,12.667056300686289
0.09583333333333334,12.667056300686291
0.096833333333333341,12.667411002879549
0.097833333333333342,12.667737801680742
0.098611111111108304,12.667960966021806
0.098611111111111108,12.667960966021806
0.099611111111111109,12.668203893821797
0.10061111111111111,12.668398407078916
0.101388888888886,12.668518814062965
0.10138888888888889,12.668518814062965
0.10238888888888889,12.668638459500963
0.10338888888888889,12.668724150580722
0.10416666666666372,12.668771202881326
0.10416666666666667,12.668771202881326
0.10516666666666667,12.668811227466888
0.10616666666666667,12.668833053246235
0.10694444444444141,12.66884040886873
0.10694444444444445,12.66884040886873
0.10794444444444445,12.668840756637891
0.10894444444444445,12.668833908861883
0.1097222222222191,12.668825340263888
0.10972222222222222,12.668825340263888
0.11072222222222222,12.668811909541267
0.11172222222222222,12.668797269872998
0.11249999999999681,12.668785827264909
0.1125,12.668785827264907
0.1135,12.66877174439392
0.1145,12.668758883892497
0.11527777777777451,12.668749939997815
0.11527777777777778,12.668749939997815
0.11627777777777779,12.668739926426046
0.11727777777777779,12.668731600149204
0.11805555555555219,12.668726244204874
0.11805555555555555,12.668726244204874
0.11905555555555555,12.668720685814977
0.12005555555555555,12.668716460459081
0.12083333333332991,12.668713973739065
0.12083333333333333,12.668713973739061
0.12183333333333334,12.668711645099046
0.12283333333333334,12.668710120970465
0.1236111111111076,12.668709380993935
