"Time","i,d"
0.045833333333332033,45.254833995938817
0.045833333333333337,45.254833995938817
0.046833333333333338,45.254833995938753
0.047833333333333339,45.254833995939784
0.048611111111109738,45.254833995939471
0.048611111111111119,45.254833995939471
0.04961111111111112,45.254833995938654
0.050611111111111121,45.254833995939215
0.05138888888888743,45.254833995938625
0.051388888888888887,45.254833995938625
0.052388888888888888,45.254833995939165
0.053388888888888889,45.254833995938831
0.054166666666665128,45.254833995939549
0.054166666666666669,45.254833995939549
0.055166666666666669,45.254833995938959
0.05616666666666667,45.254833995938995
0.056944444444442834,45.254833995938753
0.05694444444444445,45.254833995938753
0.057944444444444451,45.25483399593967
0.058944444444444452,45.254833995939087
0.059722222222220518,45.25483399593881
0.059722222222222218,45.25483399593881
0.060722222222222219,45.254833995938476
0.06172222222222222,45.254833995938753
0.062499999999998224,45.254833995939507
0.0625,45.254833995939507
0.063500000000000001,45.254833995939336
0.064500000000000002,45.254833995939215
0.065277777777775922,45.25483399593864
0.065277777777777782,45.25483399593864
0.066277777777777783,45.254833995938668
0.067277777777777784,45.254833995939634
0.068055555555553635,45.254833995938959
0.068055555555555564,45.254833995938959
0.069055555555555564,45.254833995939123
0.070055555555555565,45.25483399593908
0.070833333333331319,45.254833995938235
0.070833333333333331,45.254833995938235
0.071833333333333332,45.254833995939038
0.072833333333333333,45.254833995939556
0.073611111111109018,45.254833995939023
0.073611111111111113,45.254833995939023
0.074611111111111114,45.254833995939599
0.075611111111111115,45.254833995939165
0.07638888888888673,45.254833995939016
0.076388888888888895,45.254833995939016
0.077388888888888896,45.254833995939428
0.078388888888888897,45.254833995938831
0.079166666666664415,45.254833995938839
0.079166666666666663,45.254833995938839
0.080166666666666664,45.254833995939165
0.081166666666666665,45.25483399593903
0.081944444444442113,45.254833995938903
0.081944444444444445,45.254833995938903
0.082944444444444446,45.254833995938554
0.083333333333331927,45.254833995938782
0.083333333333334522,45.254833995938782
0.084333333333334523,30.952598723665773
0.084722222222219812,28.270308397272711
0.084722222222222227,28.270308397259086
0.085121323406833219,26.413359656506103
0.08612132340683322,24.020366998533866
0.08712132340683322,23.139913126571699
0.087499999999997524,22.978356920890313
0.087500000000000008,22.978356920889443
0.088500000000000009,22.756536798000099
0.08950000000000001,22.674922338302842
0.090277777777775209,22.649242828161487
0.090277777777777776,22.64924282816143
0.091277777777777777,22.635447267951633
0.092277777777777778,22.6303714752293
0.093055555555552907,22.628774404850901
0.093055555555555558,22.628774404850898
0.094055555555555559,22.627916420335858
0.09505555555555556,22.627600749656892
0.09583333333333062,22.627501419063609
0.09583333333333334,22.627501419063609
0.096833333333333341,22.627448059103855
0.097833333333333342,22.627428426823982
0.098611111111108304,22.627422248313035
0.098611111111111108,22.627422248313035
0.099611111111111109,22.627418929222319
0.10061111111111111,22.62741770868282
0.101388888888886,22.627417324117676
0.10138888888888889,22.627417324117676
0.10238888888888889,22.627417117919713
0.10338888888888889,22.62741704232047
0.10416666666666372,22.627417018622296
0.10416666666666667,22.627417018622296
0.10516666666666667,22.627417005366155
0.10616666666666667,22.627417000836338
0.10694444444444141,22.627416999237315
0.10694444444444445,22.627416999237315
0.10794444444444445,22.627416998412411
0.10894444444444445,22.62741699812042
0.1097222222222191,22.627416998042047
0.10972222222222222,22.627416998042047
0.11072222222222222,22.627416997997383
0.11172222222222222,22.627416997944763
0.11249999999999681,22.627416998005152
0.1125,22.627416998005152
0.1135,22.627416998042449
0.1145,22.627416997953063
0.11527777777777451,22.627416997961422
0.11527777777777778,22.627416997961422
0.11627777777777779,22.627416997982991
0.11727777777777779,22.627416997957909
0.11805555555555219,22.627416997948202
0.11805555555555555,22.627416997948202
0.11905555555555555,22.627416997980998
0.12005555555555555,22.627416997981936
0.12083333333332991,22.627416997957948
0.12083333333333333,22.627416997957948
0.12183333333333334,22.627416997965259
0.12283333333333334,22.627416997964026
0.1236111111111076,22.627416997972912
0.12361111111111112,22.627416997972912
0.12461111111111112,22.627416997970812
0.12561111111111112,22.62741699796878
0.1263888888888853,22.627416997968933
0.12638888888888888,22.627416997968933
0.12738888888888888,22.627416997969299
0.12838888888888889,22.627416997969284
0.12916666666666302,22.627416997969494
0.12916666666666668,22.627416997969494
0.13016666666666668,22.62741699796992
0.13116666666666668,22.627416997970109
0.1319444444444407,22.627416997969746
0.13194444444444445,22.627416997969746
0.13294444444444445,22.627416997969544
0.13394444444444445,22.627416997968645
0.13472222222221839,22.62741699796986
0.13472222222222222,22.62741699796986
0.13572222222222222,22.627416997970045
0.13672222222222222,22.627416997969792
0.1374999999999961,22.627416997969377
0.13750000000000001,22.627416997969377
0.13850000000000001,22.627416997968979
0.13950000000000001,22.627416997969561
0.14027777777777381,22.627416997969458
0.14027777777777781,22.627416997969458
0.14127777777777781,22.627416997969874
0.14227777777777781,22.627416997969529
0.14305555555555149,22.627416997969434
0.14305555555555555,22.627416997969434
0.14405555555555555,22.627416997969188
0.14505555555555555,22.627416997969465
0.14583333333332921,22.627416997969657
0.14583333333333334,22.627416997969657
0.14683333333333334,22.627416997969505
0.14783333333333334,22.627416997969789
0.14861111111110692,22.62741699796927
0.14861111111111114,22.62741699796927
0.14961111111111114,22.627416997969309
0.15061111111111114,22.627416997969775
0.1513888888888846,22.6274169979696
0.15138888888888891,22.6274169979696
0.15238888888888891,22.627416997969391
0.15338888888888891,22.627416997969295
0.15416666666666229,22.627416997969807
0.15416666666666667,22.627416997969807
0.15516666666666667,22.627416997969593
0.15616666666666668,22.627416997969867
0.15694444444444,22.627416997969377
0.15694444444444447,22.627416997969377
0.15794444444444447,22.627416997969537
0.15894444444444447,22.627416997969092
0.15972222222221769,22.627416997969458
0.15972222222222224,22.627416997969458
0.16072222222222224,22.62741699796987
0.16172222222222224,22.627416997969249
0.1624999999999954,22.627416997969622
0.16250000000000001,22.627416997969622
0.16350000000000001,22.627416997969483
0.16450000000000001,22.627416997969508
0.16527777777777311,22.627416997969778
0.1652777777777778,22.627416997969778
0.1662777777777778,22.627416997969277
0.16666666666666385,22.627416997969398
0.16666666666666904,22.627416997969398
0.16672922672483506,22.627417000524488
0.16674173873646828,22.627416994940081
0.16676163379602735,22.627416995087618
0.16685987025932633,22.627416784893157
0.16727972863919313,22.627406628380196
0.16782301960019622,22.62741601479031
0.1680555555555508,22.627418000940402
0.16805555555555557,22.627418000940402
0.16879277280725713,22.627416456192801
0.16979277280725713,22.627418681886464
0.17079277280725713,22.627417944286009
0.17083333333332851,22.627417926536854
0.17083333333333336,22.627417926536854
0.17183333333333337,22.627417654006834
0.17283333333333337,22.627417146124667
0.17361111111110619,22.627417059087943
0.17361111111111113,22.627417059087943
0.17461111111111113,22.627417011884585
0.17561111111111113,22.627417003401554
0.17638888888888388,22.627417000289789
0.1763888888888889,22.627417000289789
0.1773888888888889,22.627416998608194
0.1783888888888889,22.627416998212421
0.17916666666666162,22.627416997956182
0.1791666666666667,22.627416997956182
0.1801666666666667,22.627416998074228
0.1811666666666667,22.62741699789153
0.1819444444444393,22.62741699798292
0.18194444444444446,22.62741699798292
0.18294444444444447,22.627416997980532
0.18394444444444447,22.627416998047011
0.18472222222221701,22.627416998026469
0.18472222222222226,22.627416998026469
0.18572222222222226,22.627416997918662
0.18672222222222226,22.627416998043575
0.18749999999999467,22.627416997931746
0.1875,22.627416997931746
0.1885,22.627416997923103
0.1895,22.627416997908757
0.19027777777777238,22.627416997946273
0.1902777777777778,22.627416997946273
0.1912777777777778,22.627416997971331
0.1922777777777778,22.627416997993961
0.19305555555555007,22.627416997988053
0.19305555555555556,22.627416997988053
0.19405555555555556,22.627416997976777
0.19505555555555557,22.627416997972407
0.19583333333332778,22.627416997966346
0.19583333333333336,22.627416997966346
0.19683333333333336,22.627416997980792
0.19783333333333336,22.627416997965096
0.19861111111110547,22.6274169979717
0.1986111111111111,22.6274169979717
0.1996111111111111,22.627416997969299
0.2006111111111111,22.62741699796846
0.20138888888888318,22.627416997968538
0.2013888888888889,22.627416997968538
0.2023888888888889,22.627416997969089
0.2033888888888889,22.627416997967352
0.20416666666666086,22.627416997971583
0.20416666666666666,22.627416997971583
0.20516666666666666,22.627416997969807
0.20616666666666666,22.627416997969608
0.2069444444444386,22.627416997967728
0.20694444444444449,22.627416997967728
0.20794444444444449,22.627416997967764
0.20894444444444449,22.627416997974645
0.20972222222221623,22.627416997968503
0.2097222222222222,22.627416997968503
0.2107222222222222,22.627416997971554
0.2117222222222222,22.627416997969387
0.21249999999999397,22.62741699796867
0.21250000000000002,22.62741699796867
0.21350000000000002,22.627416997968908
0.21450000000000002,22.627416997968961
0.21527777777777168,22.627416997969412
0.21527777777777779,22.627416997969412
0.21627777777777779,22.627416997969579
0.21727777777777779,22.627416997969604
0.2180555555555494,22.62741699796948
0.21805555555555559,22.62741699796948
0.21905555555555559,22.627416997969707
0.22005555555555559,22.62741699796938
0.22083333333332708,22.627416997969529
0.22083333333333335,22.627416997969529
0.22183333333333335,22.627416997969444
0.22283333333333336,22.627416997969565
0.22361111111110482,22.627416997969529
0.22361111111111118,22.627416997969529
0.22461111111111118,22.627416997969661
0.22561111111111118,22.627416997969416
0.22638888888888245,22.627416997969842
0.22638888888888889,22.627416997969842
0.22738888888888889,22.627416997969682
0.22838888888888889,22.62741699796938
0.22916666666666019,22.627416997969309
0.22916666666666671,22.627416997969309
0.23016666666666671,22.627416997969519
0.23116666666666671,22.627416997969487
0.23194444444443788,22.6274169979696
0.23194444444444448,22.6274169979696
0.23294444444444448,22.627416997969558
0.23394444444444448,22.627416997969387
0.23472222222221562,22.627416997969373
0.23472222222222228,22.627416997969373
0.23572222222222228,22.627416997969515
0.23672222222222228,22.627416997969583
0.2374999999999933,22.627416997969707
0.23750000000000004,22.627416997969707
0.23850000000000005,22.627416997969682
0.23950000000000005,22.627416997969501
0.24027777777777098,22.627416997969735
0.24027777777777781,22.627416997969735
0.24127777777777781,22.62741699796949
0.24227777777777781,22.627416997969288
0.24305555555554867,22.627416997969426
0.24305555555555558,22.627416997969426
0.24405555555555558,22.627416997969728
0.24505555555555558,22.627416997969497
0.24583333333332638,22.627416997969124
0.24583333333333338,22.627416997969124
0.24683333333333338,22.627416997969505
0.24783333333333338,22.627416997969664
0.24861111111110407,22.627416997969462
0.24861111111111114,22.627416997969462
0.24961111111111114,22.627416997969714
0.24999999999999434,22.627416997969547
0.25000000000000355,22.627416997969547
0.25100000000000355,15.476299361871607
0.25138888888888172,14.135156391581063
0.25138888888888888,14.135156391560859
0.25187768593633614,13.044285342124503
0.25287768593633614,11.950428112762863
0.25387768593633614,11.547974983055072
0.25416666666665944,11.489179822082331
0.25416666666666665,11.489179822081065
0.25516666666666665,11.378268144181524
0.25616666666666665,11.337461340808419
0.25694444444443715,11.324621519012743
0.25694444444444448,11.324621519012663
0.25794444444444448,11.317723676248132
0.25894444444444448,11.315185800504427
0.25972222222221486,11.314387221946809
0.25972222222222224,11.314387221946804
0.26072222222222224,11.313958214177216
0.26172222222222224,11.313800374271722
0.26249999999999257,11.313750709971345
0.26250000000000001,11.313750709971345
0.26350000000000001,11.313724028702678
0.26450000000000001,11.313714211958773
0.26527777777777023,11.313711124257894
0.26527777777777778,11.313711124257894
0.26627777777777778,11.313709465653163
0.26727777777777778,11.313708854300152
0.26805555555554794,11.313708662213694
0.26805555555555555,11.313708662213694
0.26905555555555555,11.313708558673595
0.27005555555555555,11.313708521123566
0.2708333333333256,11.313708509220659
0.27083333333333331,11.313708509220659
0.27183333333333332,11.313708502748867
0.27283333333333332,11.313708500368943
0.27361111111110337,11.313708499616649
0.27361111111111114,11.313708499616649
0.27461111111111114,11.313708499220116
0.27561111111111114,11.313708499071426
0.27638888888888097,11.313708499024612
0.27638888888888885,11.313708499024612
0.27738888888888885,11.313708498999491
0.27838888888888885,11.313708498990126
0.27916666666665874,11.313708498960729
0.27916666666666667,11.313708498960729
0.28016666666666667,11.313708498963155
0.28116666666666668,11.313708498997212
0.28194444444443645,11.313708498990447
0.28194444444444444,11.313708498990447
0.28294444444444444,11.313708498996524
0.28394444444444444,11.313708498991137
0.28472222222221411,11.313708498994052
0.28472222222222221,11.313708498994052
0.28572222222222221,11.313708498978333
0.28672222222222221,11.313708498988984
0.28749999999999182,11.313708498980976
0.28749999999999998,11.313708498980976
0.28849999999999998,11.313708498978611
0.28949999999999998,11.313708498982457
0.29027777777776953,11.313708498988188
0.2902777777777778,11.313708498988188
0.2912777777777778,11.313708498985632
0.2922777777777778,11.313708498984616
0.29305555555554724,11.313708498984921
0.29305555555555557,11.313708498984921
0.29405555555555557,11.313708498985033
0.29505555555555557,11.313708498984788
0.29583333333332501,11.313708498984838
0.29583333333333339,11.313708498984838
0.29683333333333339,11.313708498984898
0.29783333333333339,11.313708498984683
0.29861111111110267,11.313708498984811
0.29861111111111116,11.313708498984811
0.29961111111111116,11.313708498983372
0.30061111111111116,11.313708498985168
0.30138888888888038,11.313708498985172
0.30138888888888893,11.313708498985172
0.30238888888888893,11.313708498985461
0.30338888888888893,11.313708498984784
0.30416666666665804,11.313708498984601
0.3041666666666667,11.313708498984601
0.3051666666666667,11.313708498984692
0.3061666666666667,11.3137084989849
0.30694444444443575,11.313708498984585
0.30694444444444446,11.313708498984585
0.30794444444444447,11.313708498984669
0.30894444444444447,11.31370849898487
0.30972222222221341,11.313708498984774
0.30972222222222223,11.313708498984774
0.31072222222222223,11.313708498984864
0.31172222222222223,11.313708498984663
0.31249999999999112,11.31370849898485
0.3125,11.31370849898485
0.3135,11.313708498984656
0.3145,11.313708498984525
0.31527777777776883,11.313708498984994
0.31527777777777777,11.313708498984994
0.31627777777777777,11.313708498984759
0.31727777777777777,11.313708498984745
0.31805555555554654,11.313708498984679
0.31805555555555559,11.313708498984679
0.31905555555555559,11.313708498984791
0.32005555555555559,11.313708498984917
0.3208333333333242,11.313708498984875
0.3208333333333333,11.313708498984875
0.3218333333333333,11.313708498984834
0.32283333333333331,11.313708498984674
0.32361111111110191,11.313708498984788
0.32361111111111113,11.313708498984788
0.32461111111111113,11.313708498984775
0.32561111111111113,11.313708498984596
0.32638888888887962,11.31370849898474
0.3263888888888889,11.31370849898474
0.3273888888888889,11.313708498984848
0.3283888888888889,11.313708498984653
0.32916666666665728,11.313708498984779
0.32916666666666666,11.313708498984779
0.33016666666666666,11.313708498984761
0.33116666666666666,11.313708498984754
0.33194444444443499,11.313708498984886
0.33194444444444443,11.313708498984886
0.33294444444444443,11.313708498984838
0.33333333333333331,11.313708498984683
